student_id,interest,attendance,study_hours,grade_math,grade_physics,grade_literature,grade_biology,grade_chemistry,stress_level,stress_label,interest_label
55321,3,72.0,18,41,36,20,27,29,4,high,medium
55322,2,88.0,11,20,20,20,26,24,3,medium,low
55323,3,55.0,18,21,31,20,20,20,5,very_high,medium
55324,4,64.0,12,20,20,22,27,31,5,very_high,high
55325,5,60.0,13,31,38,37,31,49,5,very_high,very_high
55326,2,99.0,11,31,20,24,30,28,2,low,low
55327,5,82.0,23,39,49,34,37,26,4,high,very_high
55328,2,80.0,15,22,26,20,20,25,5,very_high,low
55329,1,68.0,16,20,20,20,23,20,4,high,very_low
55330,3,80.0,14,20,21,37,22,32,2,low,medium
55331,2,100.0,5,20,20,20,20,32,2,low,low
55332,1,78.0,4,26,20,20,20,20,3,medium,very_low
55333,3,71.0,14,25,31,27,20,31,2,low,medium
55334,4,82.0,12,28,37,39,32,48,3,medium,high
55335,2,82.0,13,20,20,28,28,20,4,high,low
55336,1,77.0,14,20,20,20,20,20,3,medium,very_low
55337,2,59.0,11,29,20,22,32,26,2,low,low
55338,5,83.0,22,37,46,48,57,58,3,medium,very_high
55339,1,78.0,10,20,20,26,20,20,2,low,very_low
55340,5,91.0,10,27,37,52,35,44,3,medium,very_high
55341,4,100.0,19,37,40,32,57,29,5,very_high,high
55342,1,96.0,13,21,26,20,20,20,2,low,very_low
55343,1,60.0,9,20,20,20,20,21,4,high,very_low
55344,3,59.0,6,26,20,20,34,27,3,medium,medium
55345,5,96.0,16,49,38,39,35,39,2,low,very_high
55346,3,97.0,13,35,40,30,28,20,2,low,medium
55347,3,49.0,14,23,34,27,25,26,2,low,medium
55348,5,73.0,18,36,42,29,30,38,3,medium,very_high
55349,2,78.0,17,27,24,21,31,34,5,very_high,low
55350,5,96.0,13,26,42,28,20,34,5,very_high,very_high
55351,4,100.0,14,26,20,37,31,36,4,high,high
55352,3,100.0,17,33,22,27,28,37,2,low,medium
55353,3,93.0,14,33,31,26,33,20,4,high,medium
55354,1,70.0,16,20,20,35,20,31,5,very_high,very_low
55355,2,67.0,9,20,20,20,20,21,5,very_high,low
55356,4,55.0,14,37,31,28,20,33,2,low,high
55357,2,54.0,12,20,20,28,20,21,3,medium,low
55358,4,79.0,19,30,36,29,38,29,5,very_high,high
55359,3,90.0,18,40,23,28,24,33,4,high,medium
55360,2,89.0,12,20,20,20,23,20,2,low,low
55361,1,81.0,6,20,20,20,21,20,2,low,very_low
55362,4,56.0,13,28,32,21,20,20,2,low,high
55363,4,71.0,12,29,33,38,30,34,4,high,high
55364,2,100.0,21,23,34,29,32,26,3,medium,low
55365,3,100.0,7,32,36,27,23,33,4,high,medium
55366,2,82.0,13,30,20,23,20,20,4,high,low
55367,3,64.0,20,30,25,20,33,44,2,low,medium
55368,4,82.0,13,20,28,21,20,26,2,low,high
55369,2,86.0,11,24,21,20,20,26,4,high,low
55370,4,67.0,14,29,29,25,28,34,1,very_low,high
55371,4,54.0,15,25,39,22,30,30,2,low,high
55372,4,88.0,13,23,31,48,35,35,3,medium,high
55373,5,44.0,16,42,37,44,20,38,5,very_high,very_high
55374,3,80.0,16,28,21,36,20,35,4,high,medium
55375,2,62.0,7,20,25,21,20,20,2,low,low
55376,2,75.0,8,20,27,20,20,23,3,medium,low
55377,2,100.0,8,20,25,22,20,24,2,low,low
55378,2,80.0,11,20,28,23,20,21,3,medium,low
55379,1,74.0,4,20,20,20,20,20,3,medium,very_low
55380,2,100.0,12,37,23,33,20,31,4,high,low
55381,4,96.0,14,32,31,31,24,32,2,low,high
55382,1,65.0,11,20,20,21,20,21,2,low,very_low
55383,2,73.0,8,21,20,28,20,20,1,very_low,low
55384,5,100.0,19,39,44,45,38,46,4,high,very_high
55385,2,76.0,7,20,20,30,20,21,3,medium,low
55386,3,92.0,14,29,20,22,25,21,3,medium,medium
55387,2,96.0,8,27,20,24,31,22,4,high,low
55388,3,76.0,9,22,25,28,20,25,2,low,medium
55389,1,68.0,16,29,20,20,20,20,2,low,very_low
55390,4,71.0,15,46,28,29,36,24,3,medium,high
55391,4,96.0,15,44,20,37,22,24,4,high,high
55392,1,77.0,6,20,20,26,20,20,4,high,very_low
55393,3,93.0,9,26,27,21,22,20,2,low,medium
55394,4,100.0,8,22,30,40,32,35,3,medium,high
55395,1,80.0,16,20,20,31,24,20,4,high,very_low
55396,4,91.0,9,20,34,23,24,29,3,medium,high
55397,1,76.0,16,20,20,29,21,20,1,very_low,very_low
55398,4,83.0,10,35,21,34,33,40,2,low,high
55399,4,60.0,28,27,43,46,22,43,4,high,high
55400,4,97.0,15,26,31,20,37,45,2,low,high
55401,2,87.0,8,20,20,28,20,26,4,high,low
55402,4,52.0,17,26,41,26,28,28,3,medium,high
55403,3,52.0,12,30,24,41,20,34,3,medium,medium
55404,1,81.0,12,20,20,20,20,20,3,medium,very_low
55405,5,94.0,20,29,37,30,20,47,3,medium,very_high
55406,3,65.0,9,25,22,20,27,28,2,low,medium
55407,3,81.0,12,26,20,29,27,28,4,high,medium
55408,1,54.0,6,20,20,20,20,20,2,low,very_low
55409,1,66.0,4,26,20,20,20,20,5,very_high,very_low
55410,1,100.0,13,26,28,20,23,20,5,very_high,very_low
55411,2,78.0,8,21,21,20,33,20,3,medium,low
55412,4,88.0,11,20,27,27,20,33,3,medium,high
55413,3,96.0,10,20,30,29,37,20,5,very_high,medium
55414,4,70.0,11,47,29,39,26,29,1,very_low,high
55415,1,99.0,15,22,21,20,20,20,3,medium,very_low
55416,1,95.0,9,20,20,37,20,20,4,high,very_low
55417,4,81.0,12,38,28,32,37,31,3,medium,high
55418,1,98.0,6,21,23,20,20,20,2,low,very_low
55419,1,72.0,9,20,20,20,20,20,3,medium,very_low
55420,1,96.0,13,20,21,32,20,20,3,medium,very_low
55421,5,62.0,20,45,31,39,29,33,3,medium,very_high
55422,3,94.0,13,21,33,38,21,22,4,high,medium
55423,2,76.0,17,21,20,20,42,20,3,medium,low
55424,4,81.0,14,30,34,31,38,20,3,medium,high
55425,2,91.0,9,20,20,20,20,25,3,medium,low
55426,1,77.0,9,20,22,20,20,20,3,medium,very_low
55427,4,86.0,15,28,23,44,36,46,3,medium,high
55428,1,95.0,6,27,20,20,20,20,3,medium,very_low
55429,1,83.0,11,20,29,20,20,20,4,high,very_low
55430,3,100.0,8,23,20,42,23,20,2,low,medium
55431,1,73.0,13,20,28,20,20,23,2,low,very_low
55432,1,77.0,19,20,20,20,30,20,3,medium,very_low
55433,4,62.0,13,40,28,20,22,42,4,high,high
55434,4,64.0,19,41,23,26,39,35,3,medium,high
55435,1,82.0,6,20,20,20,22,20,2,low,very_low
55436,1,97.0,6,20,20,24,20,20,5,very_high,very_low
55437,4,71.0,12,20,33,20,42,20,3,medium,high
55438,3,98.0,9,29,33,25,20,23,3,medium,medium
55439,3,97.0,20,36,20,36,28,27,5,very_high,medium
55440,3,79.0,8,23,28,32,20,20,3,medium,medium
55441,4,85.0,23,34,38,34,36,42,4,high,high
55442,3,95.0,9,36,41,28,30,27,4,high,medium
55443,4,94.0,8,24,21,38,28,20,4,high,high
55444,1,100.0,15,23,20,20,20,20,1,very_low,very_low
55445,4,76.0,14,35,27,30,20,26,3,medium,high
55446,1,71.0,7,20,22,20,20,20,4,high,very_low
55447,5,72.0,21,34,31,41,35,39,3,medium,very_high
55448,4,84.0,18,43,28,22,29,25,3,medium,high
55449,5,100.0,18,49,46,21,52,37,2,low,very_high
55450,5,95.0,14,50,36,47,32,28,1,very_low,very_high
55451,3,59.0,12,24,31,20,21,20,1,very_low,medium
55452,4,100.0,15,46,29,45,34,20,4,high,high
55453,3,82.0,20,29,29,28,29,30,4,high,medium
55454,3,74.0,11,20,31,20,27,20,2,low,medium
55455,5,80.0,19,20,43,36,41,34,3,medium,very_high
55456,3,47.0,7,24,20,23,21,20,4,high,medium
55457,2,100.0,13,23,41,21,24,30,3,medium,low
55458,3,76.0,13,34,20,21,31,24,2,low,medium
55459,5,86.0,18,37,27,34,30,45,3,medium,very_high
55460,1,61.0,14,24,20,20,21,20,4,high,very_low
55461,2,92.0,12,26,20,35,33,35,3,medium,low
55462,2,80.0,13,35,20,29,23,27,3,medium,low
55463,2,54.0,17,23,20,20,20,20,4,high,low
55464,5,82.0,17,33,36,34,41,31,3,medium,very_high
55465,2,81.0,18,20,20,22,24,24,3,medium,low
55466,3,64.0,11,33,20,20,24,27,2,low,medium
55467,1,76.0,11,20,20,29,20,20,3,medium,very_low
55468,2,85.0,13,29,28,22,20,20,5,very_high,low
55469,1,100.0,11,29,20,20,28,20,5,very_high,very_low
55470,4,66.0,18,39,20,31,32,35,3,medium,high
55471,5,57.0,13,37,39,28,43,34,4,high,very_high
55472,3,94.0,14,39,26,31,31,22,3,medium,medium
55473,4,94.0,11,27,30,23,33,21,4,high,high
55474,3,66.0,11,22,36,20,20,26,4,high,medium
55475,2,79.0,9,20,20,32,23,20,3,medium,low
55476,2,100.0,10,20,29,20,20,36,4,high,low
55477,1,61.0,8,20,20,22,30,30,3,medium,very_low
55478,1,78.0,9,20,20,20,20,21,3,medium,very_low
55479,3,92.0,15,28,20,28,45,20,3,medium,medium
55480,5,84.0,14,30,41,48,41,36,3,medium,very_high
55481,5,69.0,13,28,45,30,25,36,4,high,very_high
55482,3,100.0,11,21,39,45,29,20,4,high,medium
55483,5,60.0,13,29,27,27,28,26,2,low,very_high
55484,3,84.0,9,20,20,22,26,41,3,medium,medium
55485,5,100.0,13,20,47,47,44,39,3,medium,very_high
55486,4,71.0,17,20,34,28,34,37,5,very_high,high
55487,2,100.0,14,24,24,20,20,29,4,high,low
55488,4,68.0,17,36,50,20,20,20,3,medium,high
55489,3,88.0,12,32,27,20,23,20,3,medium,medium
55490,5,79.0,16,45,45,38,28,20,3,medium,very_high
55491,2,96.0,13,20,31,30,32,20,4,high,low
55492,3,85.0,19,27,20,25,20,30,3,medium,medium
55493,1,78.0,12,20,22,20,20,20,4,high,very_low
55494,2,72.0,8,20,24,23,20,20,4,high,low
55495,2,87.0,8,20,22,24,30,24,3,medium,low
55496,3,99.0,9,20,20,24,31,30,4,high,medium
55497,1,83.0,7,20,20,20,20,20,3,medium,very_low
55498,3,100.0,16,36,20,39,20,24,2,low,medium
55499,3,79.0,12,29,20,21,25,21,3,medium,medium
55500,2,51.0,8,28,27,20,20,28,4,high,low
55501,4,78.0,25,41,31,34,36,32,4,high,high
55502,2,100.0,20,29,28,30,20,32,3,medium,low
55503,5,72.0,13,39,35,31,32,43,3,medium,very_high
55504,4,75.0,12,31,20,31,25,32,3,medium,high
55505,2,67.0,8,20,20,20,20,20,2,low,low
55506,2,63.0,16,20,25,20,32,22,4,high,low
55507,5,85.0,19,22,48,36,40,45,3,medium,very_high
55508,5,76.0,18,32,22,23,28,36,3,medium,very_high
55509,4,86.0,9,34,29,30,26,34,1,very_low,high
55510,4,81.0,12,20,31,31,28,41,3,medium,high
55511,3,86.0,15,32,34,32,24,37,2,low,medium
55512,4,78.0,8,37,31,27,29,32,3,medium,high
55513,2,88.0,16,30,20,20,38,20,4,high,low
55514,4,83.0,17,43,34,42,38,40,4,high,high
55515,2,72.0,5,22,20,24,20,20,3,medium,low
55516,2,59.0,5,20,20,20,25,20,3,medium,low
55517,4,55.0,16,20,23,36,20,27,2,low,high
55518,3,88.0,7,26,20,20,27,20,1,very_low,medium
55519,1,100.0,12,20,20,20,20,20,3,medium,very_low
55520,1,77.0,6,20,20,20,20,20,2,low,very_low
55521,4,100.0,15,28,32,38,24,31,4,high,high
55522,5,100.0,10,35,37,27,26,39,2,low,very_high
55523,3,74.0,11,20,26,37,20,39,3,medium,medium
55524,5,65.0,23,34,35,41,37,38,2,low,very_high
55525,4,87.0,11,29,47,26,32,38,4,high,high
55526,3,63.0,12,20,32,32,27,20,2,low,medium
55527,2,89.0,8,20,22,21,20,25,3,medium,low
55528,5,77.0,10,36,23,34,47,26,2,low,very_high
55529,2,78.0,12,30,24,20,26,24,4,high,low
55530,3,68.0,6,20,27,23,20,20,2,low,medium
55531,3,91.0,11,33,30,23,20,20,5,very_high,medium
55532,5,82.0,25,29,37,42,49,25,4,high,very_high
55533,3,68.0,25,24,30,38,31,20,3,medium,medium
55534,3,71.0,19,20,20,20,20,24,3,medium,medium
55535,2,69.0,14,25,20,28,20,24,4,high,low
55536,5,94.0,16,41,32,32,37,32,4,high,very_high
55537,1,100.0,14,20,22,20,20,20,4,high,very_low
55538,1,69.0,13,20,20,29,20,29,1,very_low,very_low
55539,1,97.0,13,20,20,20,20,20,4,high,very_low
55540,1,91.0,7,20,21,20,20,20,4,high,very_low
55541,3,69.0,10,31,42,25,20,27,4,high,medium
55542,2,81.0,9,24,22,20,28,20,2,low,low
55543,1,90.0,14,20,20,20,20,20,3,medium,very_low
55544,2,79.0,13,20,21,22,20,32,3,medium,low
55545,2,81.0,5,20,20,20,20,20,5,very_high,low
55546,4,85.0,21,22,21,39,32,28,5,very_high,high
55547,3,85.0,9,25,20,20,35,33,2,low,medium
55548,4,54.0,8,41,24,36,32,30,3,medium,high
55549,2,81.0,13,20,31,20,20,26,2,low,low
55550,1,70.0,6,20,20,22,20,20,4,high,very_low
55551,5,96.0,13,35,29,33,37,33,4,high,very_high
55552,1,89.0,9,20,31,20,20,20,4,high,very_low
55553,3,69.0,9,28,20,26,25,32,3,medium,medium
55554,3,90.0,13,20,23,20,37,24,2,low,medium
55555,3,69.0,10,21,20,36,26,23,3,medium,medium
55556,2,73.0,16,24,20,21,21,21,2,low,low
55557,2,91.0,16,23,30,20,20,20,3,medium,low
55558,1,81.0,4,20,38,23,20,20,5,very_high,very_low
55559,2,67.0,13,22,27,20,30,20,3,medium,low
55560,1,84.0,12,20,20,21,20,20,3,medium,very_low
55561,2,93.0,8,20,20,20,20,20,1,very_low,low
55562,2,82.0,15,26,20,24,23,30,2,low,low
55563,3,90.0,18,21,46,22,27,38,3,medium,medium
55564,2,84.0,16,26,20,22,20,20,2,low,low
55565,4,83.0,17,30,30,32,34,43,2,low,high
55566,1,67.0,6,20,28,20,20,23,3,medium,very_low
55567,4,89.0,23,22,30,32,44,34,3,medium,high
55568,2,98.0,15,25,20,22,20,37,2,low,low
55569,4,83.0,11,44,38,32,21,20,5,very_high,high
55570,2,84.0,5,24,20,20,20,20,4,high,low
55571,3,38.0,10,25,36,36,20,23,4,high,medium
55572,1,40.0,10,20,20,20,20,20,4,high,very_low
55573,1,85.0,6,20,23,34,20,20,1,very_low,very_low
55574,2,84.0,17,20,20,26,25,20,3,medium,low
55575,5,85.0,19,33,38,30,46,31,4,high,very_high
55576,4,96.0,12,40,22,32,27,26,3,medium,high
55577,1,86.0,11,20,20,20,20,20,2,low,very_low
55578,4,77.0,14,20,26,20,24,24,5,very_high,high
55579,5,68.0,15,37,37,35,40,35,3,medium,very_high
55580,3,80.0,15,29,22,20,29,25,4,high,medium
55581,1,65.0,12,20,20,20,20,20,4,high,very_low
55582,1,52.0,6,20,20,25,20,20,3,medium,very_low
55583,2,85.0,10,20,20,20,20,27,3,medium,low
55584,3,62.0,21,20,25,20,20,20,5,very_high,medium
55585,2,74.0,11,36,20,20,20,20,5,very_high,low
55586,3,91.0,13,24,26,27,20,25,3,medium,medium
55587,4,70.0,15,28,27,21,33,34,4,high,high
55588,4,100.0,14,25,20,49,26,20,1,very_low,high
55589,3,85.0,9,36,30,20,35,21,4,high,medium
55590,4,75.0,28,45,36,35,31,20,2,low,high
55591,2,83.0,10,20,27,20,20,20,2,low,low
55592,3,97.0,15,30,21,26,21,39,5,very_high,medium
55593,2,46.0,7,20,20,20,20,20,4,high,low
55594,5,76.0,19,27,48,30,52,26,2,low,very_high
55595,5,100.0,19,37,41,27,37,33,4,high,very_high
55596,5,100.0,13,59,27,20,38,28,1,very_low,very_high
55597,4,81.0,8,29,31,20,38,23,2,low,high
55598,2,55.0,10,20,22,21,20,20,3,medium,low
55599,3,71.0,15,37,20,27,23,23,5,very_high,medium
55600,4,82.0,8,26,32,32,20,34,1,very_low,high
55601,3,65.0,14,24,31,35,28,28,2,low,medium
55602,5,75.0,14,37,41,47,41,21,2,low,very_high
55603,4,97.0,19,23,29,33,34,43,4,high,high
55604,1,82.0,8,20,20,21,20,20,2,low,very_low
55605,2,55.0,12,20,20,20,20,20,5,very_high,low
55606,2,67.0,6,20,20,20,20,20,2,low,low
55607,4,100.0,17,40,27,24,33,48,4,high,high
55608,3,72.0,10,20,30,28,25,29,5,very_high,medium
55609,1,76.0,9,20,20,20,20,20,4,high,very_low
55610,3,87.0,13,20,23,28,34,30,4,high,medium
55611,3,84.0,9,25,20,20,27,20,2,low,medium
55612,2,91.0,18,20,20,20,32,20,2,low,low
55613,3,100.0,12,20,31,35,32,28,3,medium,medium
55614,3,76.0,12,20,24,21,25,20,3,medium,medium
55615,5,89.0,14,42,40,35,36,23,3,medium,very_high
55616,4,70.0,11,22,26,20,29,20,4,high,high
55617,3,74.0,15,20,20,31,23,21,3,medium,medium
55618,4,81.0,11,20,40,22,20,27,5,very_high,high
55619,3,63.0,17,36,25,29,27,21,4,high,medium
55620,3,86.0,17,33,25,30,34,21,5,very_high,medium
55621,2,51.0,6,20,20,20,20,34,4,high,low
55622,2,67.0,8,20,20,21,20,20,4,high,low
55623,4,91.0,24,31,36,26,44,39,1,very_low,high
55624,4,95.0,13,35,40,23,35,47,3,medium,high
55625,3,84.0,15,27,23,23,24,30,4,high,medium
55626,4,89.0,9,26,39,20,32,31,1,very_low,high
55627,2,72.0,8,36,22,20,23,20,5,very_high,low
55628,1,72.0,11,20,20,20,20,24,4,high,very_low
55629,5,67.0,17,28,29,42,27,34,1,very_low,very_high
55630,5,76.0,17,40,38,47,34,36,4,high,very_high
55631,4,100.0,17,32,34,32,30,20,3,medium,high
55632,2,72.0,9,20,20,27,20,20,4,high,low
55633,3,79.0,18,20,31,31,25,27,4,high,medium
55634,3,60.0,17,21,24,25,30,35,4,high,medium
55635,1,89.0,12,20,20,25,20,28,3,medium,very_low
55636,2,90.0,9,21,20,20,24,26,5,very_high,low
55637,3,72.0,6,20,20,20,20,20,3,medium,medium
55638,3,64.0,9,26,20,30,21,20,4,high,medium
55639,1,88.0,15,31,20,20,24,20,2,low,very_low
55640,4,66.0,14,31,20,25,28,23,4,high,high
55641,4,74.0,18,28,36,26,43,34,1,very_low,high
55642,4,95.0,15,38,32,35,31,24,3,medium,high
55643,2,89.0,20,20,20,22,20,30,3,medium,low
55644,5,92.0,10,21,49,28,35,23,2,low,very_high
55645,3,99.0,11,20,29,43,25,20,5,very_high,medium
55646,4,55.0,18,25,25,25,25,26,4,high,high
55647,3,100.0,7,36,20,20,28,20,4,high,medium
55648,3,81.0,19,23,20,20,35,20,4,high,medium
55649,1,64.0,4,20,20,20,23,20,3,medium,very_low
55650,3,88.0,13,20,30,36,32,35,2,low,medium
55651,4,78.0,14,34,34,23,20,45,3,medium,high
55652,2,66.0,11,21,20,20,27,20,4,high,low
55653,3,87.0,12,27,25,30,29,20,2,low,medium
55654,2,75.0,11,20,24,20,20,20,3,medium,low
55655,2,100.0,11,20,25,20,33,20,2,low,low
55656,2,83.0,13,20,25,24,20,20,3,medium,low
55657,1,99.0,14,20,20,20,20,20,2,low,very_low
55658,1,100.0,10,22,20,31,25,20,4,high,very_low
55659,5,92.0,22,35,30,22,28,45,2,low,very_high
55660,5,71.0,16,29,41,34,30,36,3,medium,very_high
55661,4,93.0,14,27,33,41,29,43,2,low,high
55662,5,86.0,19,23,41,45,37,20,4,high,very_high
55663,3,100.0,9,31,23,33,26,20,2,low,medium
55664,2,62.0,11,20,20,21,23,22,4,high,low
55665,3,80.0,8,24,28,20,23,20,4,high,medium
55666,5,81.0,16,33,43,45,32,27,4,high,very_high
55667,3,73.0,16,26,22,29,27,24,3,medium,medium
55668,4,72.0,14,41,51,31,30,27,3,medium,high
55669,5,94.0,13,38,30,23,34,20,2,low,very_high
55670,3,77.0,7,27,27,28,20,20,3,medium,medium
55671,4,100.0,20,43,37,36,46,28,2,low,high
55672,4,85.0,12,38,28,23,37,48,3,medium,high
55673,1,92.0,6,20,21,20,20,20,3,medium,very_low
55674,4,50.0,26,36,34,42,21,20,2,low,high
55675,4,71.0,13,28,35,28,20,20,3,medium,high
55676,1,86.0,15,20,20,20,29,21,3,medium,very_low
55677,2,83.0,11,26,20,20,28,20,5,very_high,low
55678,2,70.0,21,20,20,20,29,21,4,high,low
55679,4,91.0,14,32,25,23,34,36,3,medium,high
55680,3,68.0,19,20,29,32,34,35,2,low,medium
55681,4,95.0,24,35,28,39,30,38,4,high,high
55682,3,66.0,10,34,26,31,32,25,3,medium,medium
55683,4,74.0,14,31,30,27,29,20,3,medium,high
55684,4,58.0,10,20,20,28,20,20,2,low,high
55685,3,63.0,13,20,33,25,31,23,1,very_low,medium
55686,3,78.0,14,31,21,40,20,27,3,medium,medium
55687,2,93.0,11,20,26,20,20,23,3,medium,low
55688,3,80.0,13,20,20,40,20,27,2,low,medium
55689,2,78.0,8,20,23,25,20,20,3,medium,low
55690,5,100.0,13,43,37,48,31,26,3,medium,very_high
55691,2,82.0,9,20,29,20,20,30,3,medium,low
55692,2,84.0,11,20,20,23,20,20,1,very_low,low
55693,4,64.0,12,31,26,20,30,25,2,low,high
55694,5,89.0,15,39,28,38,42,34,5,very_high,very_high
55695,3,53.0,11,20,20,35,23,28,4,high,medium
55696,1,71.0,6,20,20,20,20,20,2,low,very_low
55697,3,74.0,10,26,20,31,29,30,1,very_low,medium
55698,5,60.0,18,33,36,43,40,34,3,medium,very_high
55699,2,100.0,10,20,20,20,20,20,2,low,low
55700,5,64.0,15,30,36,31,21,37,3,medium,very_high
55701,3,77.0,12,23,27,34,20,31,3,medium,medium
55702,3,80.0,11,34,23,21,27,24,2,low,medium
55703,5,81.0,10,50,20,24,27,40,4,high,very_high
55704,1,100.0,10,20,20,26,20,20,2,low,very_low
55705,1,54.0,8,20,20,20,20,20,2,low,very_low
55706,2,83.0,17,20,21,24,20,20,3,medium,low
55707,4,96.0,12,41,29,28,51,29,2,low,high
55708,2,100.0,12,20,21,20,22,20,1,very_low,low
55709,1,99.0,18,20,20,26,20,20,5,very_high,very_low
55710,1,81.0,7,20,20,20,20,20,2,low,very_low
55711,5,96.0,13,54,33,34,37,38,2,low,very_high
55712,5,93.0,22,50,55,51,43,38,2,low,very_high
55713,1,90.0,5,20,23,20,20,20,3,medium,very_low
55714,3,66.0,7,25,22,20,28,21,3,medium,medium
55715,4,92.0,14,44,38,22,31,43,3,medium,high
55716,2,82.0,14,20,25,36,27,20,2,low,low
55717,4,100.0,17,34,41,29,39,37,3,medium,high
55718,1,100.0,6,20,20,30,20,20,4,high,very_low
55719,5,87.0,15,34,29,29,48,41,4,high,very_high
55720,3,56.0,18,35,37,28,36,20,4,high,medium
55721,2,100.0,8,37,20,20,20,24,4,high,low
55722,1,91.0,10,20,20,20,20,20,3,medium,very_low
55723,2,94.0,11,25,20,34,32,27,3,medium,low
55724,4,88.0,11,39,20,38,32,25,3,medium,high
55725,4,94.0,18,38,46,33,28,29,4,high,high
55726,3,100.0,14,21,30,20,21,23,3,medium,medium
55727,4,84.0,16,23,26,39,30,31,2,low,high
55728,4,92.0,8,30,27,20,22,30,4,high,high
55729,5,78.0,13,42,38,36,48,21,3,medium,very_high
55730,1,51.0,6,24,20,20,20,20,4,high,very_low
55731,3,97.0,14,22,40,26,28,24,3,medium,medium
55732,3,68.0,10,28,22,27,27,20,4,high,medium
55733,3,62.0,12,27,20,35,26,20,4,high,medium
55734,5,73.0,19,38,28,33,39,31,4,high,very_high
55735,3,99.0,14,26,24,31,30,24,3,medium,medium
55736,5,75.0,17,34,38,37,30,33,2,low,very_high
55737,3,83.0,18,29,33,29,21,20,3,medium,medium
55738,3,87.0,14,34,20,20,29,23,3,medium,medium
55739,1,74.0,9,20,20,32,20,27,3,medium,very_low
55740,5,100.0,21,24,46,35,54,43,2,low,very_high
55741,5,75.0,25,43,35,42,31,44,2,low,very_high
55742,3,82.0,11,25,28,24,28,31,4,high,medium
55743,2,83.0,8,20,20,20,20,20,5,very_high,low
55744,4,96.0,27,31,20,43,24,34,2,low,high
55745,5,41.0,17,34,24,32,34,39,3,medium,very_high
55746,2,100.0,8,20,20,29,26,34,5,very_high,low
55747,4,74.0,12,20,29,27,27,29,2,low,high
55748,5,72.0,16,33,46,31,35,34,3,medium,very_high
55749,4,75.0,8,24,20,25,32,20,4,high,high
55750,2,68.0,11,24,20,24,36,20,2,low,low
55751,1,78.0,6,22,20,20,20,20,2,low,very_low
55752,2,100.0,14,28,20,20,25,36,3,medium,low
55753,2,100.0,16,28,20,24,20,37,3,medium,low
55754,1,90.0,11,28,20,20,20,20,3,medium,very_low
55755,4,93.0,11,21,20,38,25,23,4,high,high
55756,1,74.0,15,20,20,20,20,20,3,medium,very_low
55757,3,58.0,17,38,31,20,20,20,3,medium,medium
55758,2,87.0,9,21,25,20,20,20,3,medium,low
55759,1,100.0,10,20,20,23,20,20,3,medium,very_low
55760,4,66.0,14,29,28,30,22,31,2,low,high
55761,2,75.0,15,24,32,23,37,21,3,medium,low
55762,3,100.0,20,34,26,29,26,29,4,high,medium
55763,4,87.0,8,32,43,34,25,34,1,very_low,high
55764,5,91.0,10,49,28,42,28,37,2,low,very_high
55765,2,73.0,17,33,29,20,20,20,3,medium,low
55766,3,67.0,6,22,23,20,20,33,4,high,medium
55767,5,97.0,21,37,40,44,34,39,3,medium,very_high
55768,2,65.0,20,20,20,20,20,20,1,very_low,low
55769,5,100.0,25,37,39,33,47,33,4,high,very_high
55770,1,72.0,6,20,23,20,20,25,3,medium,very_low
55771,1,100.0,4,20,20,20,20,20,3,medium,very_low
55772,1,81.0,9,20,20,20,20,21,3,medium,very_low
55773,2,61.0,9,21,34,20,20,22,3,medium,low
55774,5,100.0,12,20,20,37,29,38,3,medium,very_high
55775,2,89.0,12,26,22,36,20,24,3,medium,low
55776,2,100.0,9,28,20,20,32,20,3,medium,low
55777,3,71.0,16,36,32,31,33,32,4,high,medium
55778,3,75.0,12,23,20,21,20,25,2,low,medium
55779,3,69.0,9,28,20,20,26,20,4,high,medium
55780,5,96.0,18,34,51,43,37,38,2,low,very_high
55781,3,87.0,19,28,20,40,41,20,4,high,medium
55782,3,72.0,9,35,30,20,23,33,2,low,medium
55783,3,86.0,9,21,21,20,20,25,3,medium,medium
55784,2,78.0,13,20,20,20,20,23,4,high,low
55785,4,66.0,9,26,30,25,20,42,3,medium,high
55786,2,85.0,15,20,20,20,31,29,3,medium,low
55787,4,67.0,23,30,35,36,30,30,1,very_low,high
55788,3,60.0,13,23,29,25,23,20,3,medium,medium
55789,2,84.0,5,21,20,20,20,20,2,low,low
55790,3,77.0,12,20,22,32,20,23,4,high,medium
55791,5,67.0,19,30,39,32,20,41,3,medium,very_high
55792,5,81.0,17,41,31,42,29,33,4,high,very_high
55793,4,90.0,11,20,29,20,25,24,4,high,high
55794,5,100.0,25,36,48,36,28,43,3,medium,very_high
55795,4,58.0,16,37,37,22,30,28,3,medium,high
55796,3,92.0,21,20,31,37,31,28,3,medium,medium
